baseline_risk,case_id,confidence_score,downside_exposure,expected_benefit,expected_loss,expected_net_value,governance_burden,interpretation,intervention_cost,max_regret_reference,option_name,post_intervention_risk,regret,risk_reduction
0.515413,176,0.702658,166.778799,49.691428,111.058811,-85.740481,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,24.373099,-73.836094,targeted_intervention,0.402022,11.904387,0.22
0.515413,176,0.702658,171.960382,61.383529,93.97284,-73.836094,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,41.246783,-73.836094,intensive_review,0.340173,0.0,0.34
0.220317,177,0.814427,30.844482,0.0,18.887269,-18.887269,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-5.403258,monitor_only,0.220317,13.484011,0.0
0.220317,177,0.814427,22.69892,18.604038,16.998542,-8.85298,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,10.458476,-5.403258,light_touch_support,0.198285,3.449722,0.1
0.220317,177,0.814427,21.515671,28.751695,14.73207,-5.403258,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,19.422883,-5.403258,targeted_intervention,0.171847,0.0,0.22
0.220317,177,0.814427,28.197177,35.5168,12.465598,-9.818293,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,32.869495,-5.403258,intensive_review,0.145409,4.415035,0.34
0.576691,178,0.666614,165.376312,0.0,126.313223,-126.313223,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-54.907132,monitor_only,0.576691,71.406091,0.0
0.576691,178,0.666614,140.456022,40.41391,113.681901,-88.761611,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,15.493619,-54.907132,light_touch_support,0.519022,33.854479,0.1
0.576691,178,0.666614,131.692316,62.45786,98.524314,-64.840318,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,28.773865,-54.907132,targeted_intervention,0.449819,9.933186,0.22
0.576691,178,0.666614,136.916717,77.153828,83.366727,-54.907132,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,48.694232,-54.907132,intensive_review,0.380616,0.0,0.34
0.600308,179,0.68805,85.170245,0.0,75.758093,-75.758093,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-15.227949,monitor_only,0.600308,60.530144,0.0
0.600308,179,0.68805,55.108158,48.395273,68.182284,-38.120197,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,18.333185,-15.227949,light_touch_support,0.540277,22.892248,0.1
0.600308,179,0.68805,44.424895,74.792694,59.091313,-18.345963,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,34.047344,-15.227949,targeted_intervention,0.46824,3.118014,0.22
0.600308,179,0.68805,50.397852,92.390975,50.000342,-15.227949,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,57.618582,-15.227949,intensive_review,0.396203,0.0,0.34
0.419143,180,0.816145,121.932958,0.0,100.740853,-100.740853,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-41.983303,monitor_only,0.419143,58.75755,0.0
0.419143,180,0.816145,102.043323,30.803746,90.666768,-70.777133,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,10.914111,-41.983303,light_touch_support,0.377229,28.79383,0.1
0.419143,180,0.816145,94.596232,47.605789,78.577865,-51.241139,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,20.269063,-41.983303,targeted_intervention,0.326932,9.257836,0.22
0.419143,180,0.816145,97.427298,58.807151,66.488963,-41.983303,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,34.301491,-41.983303,intensive_review,0.276634,0.0,0.34
0.505995,181,0.762113,145.111452,0.0,116.48674,-116.48674,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-53.710723,monitor_only,0.505995,62.776017,0.0
0.505995,181,0.762113,121.604427,41.100732,104.838066,-81.331041,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,17.593708,-53.710723,light_touch_support,0.455396,27.620318,0.1
0.505995,181,0.762113,114.266167,63.519314,90.859657,-60.014372,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,32.674028,-53.710723,targeted_intervention,0.394676,6.303649,0.22
0.505995,181,0.762113,121.940927,78.465034,76.881248,-53.710723,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,55.29451,-53.710723,intensive_review,0.333957,0.0,0.34
0.26164,182,0.752673,53.489573,0.0,38.864561,-38.864561,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-30.446749,monitor_only,0.26164,8.417812,0.0
0.26164,182,0.752673,50.142493,20.367777,34.978105,-31.631025,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,17.020697,-30.446749,light_touch_support,0.235476,1.184276,0.1
0.26164,182,0.752673,53.621965,31.477474,30.314358,-30.446749,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,31.609865,-30.446749,targeted_intervention,0.204079,0.0,0.22
0.26164,182,0.752673,68.099253,38.883938,25.65061,-40.260291,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,53.493618,-30.446749,intensive_review,0.172682,9.813542,0.34
0.537697,183,0.784027,166.715319,0.0,131.465807,-131.465807,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-33.549644,monitor_only,0.537697,97.916163,0.0
0.537697,183,0.784027,128.512105,54.183243,118.319227,-80.116012,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,15.980029,-33.549644,light_touch_support,0.483927,46.566368,0.1
0.537697,183,0.784027,112.654777,83.73774,102.54333,-48.482787,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,29.677197,-33.549644,targeted_intervention,0.419404,14.933143,0.22
0.537697,183,0.784027,113.497531,103.440737,86.767433,-33.549644,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,50.222949,-33.549644,intensive_review,0.35488,0.0,0.34
0.256413,184,0.786588,37.843164,0.0,28.469226,-28.469226,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-20.353108,monitor_only,0.256413,8.116118,0.0
0.256413,184,0.786588,34.078137,16.488608,25.622303,-21.857275,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,12.72358,-20.353108,light_touch_support,0.230772,1.504167,0.1
0.256413,184,0.786588,35.990276,25.482394,22.205996,-20.353108,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,23.629506,-20.353108,targeted_intervention,0.200002,0.0,0.22
0.256413,184,0.786588,46.353307,31.478252,18.789689,-27.299832,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,39.988395,-20.353108,intensive_review,0.169233,6.946724,0.34
0.462529,185,0.860801,126.777359,0.0,101.605755,-101.605755,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-37.751815,monitor_only,0.462529,63.85394,0.0
0.462529,185,0.860801,102.799679,37.325093,91.445179,-67.467499,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,13.347413,-37.751815,light_touch_support,0.416276,29.715684,0.1
0.462529,185,0.860801,93.881177,57.684235,79.252489,-46.356307,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,24.788053,-37.751815,targeted_intervention,0.360773,8.604492,0.22
0.462529,185,0.860801,97.469376,71.256996,67.059798,-37.751815,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,41.949013,-37.751815,intensive_review,0.305269,0.0,0.34
0.39132,186,0.979832,59.731316,0.0,46.878721,-46.878721,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-13.050014,monitor_only,0.39132,33.828707,0.0
0.39132,186,0.979832,42.657223,28.993736,42.190849,-25.116756,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,11.919643,-13.050014,light_touch_support,0.352188,12.066742,0.1
0.39132,186,0.979832,37.059295,44.808501,36.565402,-13.893382,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,22.13648,-13.050014,targeted_intervention,0.30523,0.843368,0.22
0.39132,186,0.979832,41.841374,55.351677,30.939956,-13.050014,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,37.461735,-13.050014,intensive_review,0.258271,0.0,0.34
0.51187,187,0.657793,115.692381,0.0,88.151086,-88.151086,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-9.246724,monitor_only,0.51187,78.904362,0.0
0.51187,187,0.657793,82.315113,45.362719,79.335977,-45.95871,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,11.985451,-9.246724,light_touch_support,0.460683,36.711986,0.1
0.51187,187,0.657793,67.845056,70.10602,68.757847,-20.910522,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,22.258696,-9.246724,targeted_intervention,0.399259,11.663798,0.22
0.51187,187,0.657793,66.759388,86.601554,58.179717,-9.246724,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,37.668562,-9.246724,intensive_review,0.337834,0.0,0.34
0.270516,188,0.80666,63.958211,0.0,44.915848,-44.915848,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-39.034211,monitor_only,0.270516,5.881637,0.0
0.270516,188,0.80666,63.549835,15.266093,40.424263,-40.015887,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,14.857717,-39.034211,light_touch_support,0.243464,0.981676,0.1
0.270516,188,0.80666,67.958061,23.593053,35.034361,-39.034211,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,27.592903,-39.034211,targeted_intervention,0.211002,0.0,0.22
0.270516,188,0.80666,81.509533,29.14436,29.64446,-47.195782,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,46.695682,-39.034211,intensive_review,0.178541,8.161571,0.34
0.200954,189,0.753415,39.788247,0.0,24.357618,-24.357618,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-22.067273,monitor_only,0.200954,2.290345,0.0
0.200954,189,0.753415,39.933663,11.96276,21.921857,-22.067273,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,12.108176,-22.067273,light_touch_support,0.180859,0.0,0.1
0.200954,189,0.753415,43.786958,18.487902,18.998942,-22.997653,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,22.486613,-22.067273,targeted_intervention,0.156744,0.93038,0.22
0.200954,189,0.753415,55.004519,22.837997,16.076028,-31.292299,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,38.054268,-22.067273,intensive_review,0.13263,9.225026,0.34
0.488725,190,0.71301,132.215544,0.0,107.086107,-107.086107,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-57.543917,monitor_only,0.488725,49.54219,0.0
0.488725,190,0.71301,115.735028,31.337375,96.377496,-79.89698,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,14.856858,-57.543917,light_touch_support,0.439853,22.353063,0.1
0.488725,190,0.71301,111.376365,48.430488,83.527163,-62.687984,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,27.591309,-57.543917,targeted_intervention,0.381206,5.144067,0.22
0.488725,190,0.71301,119.082631,59.825898,70.676831,-57.543917,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,46.692984,-57.543917,intensive_review,0.322558,0.0,0.34
