agents,clustering_score,grid_size,interpretation,moves,satisfaction_rate,seed,step,tolerance
420,0.885862,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,0.997619,11,25,0.45
420,0.887897,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,1.0,11,26,0.45
420,0.887897,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,11,27,0.45
420,0.887897,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,11,28,0.45
420,0.887897,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,11,29,0.45
420,0.887897,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,11,30,0.45
420,0.887897,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,11,31,0.45
420,0.887897,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,11,32,0.45
420,0.887897,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,11,33,0.45
420,0.887897,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,11,34,0.45
420,0.887897,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,11,35,0.45
420,0.887897,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,11,36,0.45
420,0.887897,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,11,37,0.45
420,0.887897,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,11,38,0.45
420,0.887897,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,11,39,0.45
420,0.887897,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,11,40,0.45
420,0.509501,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,0.611905,12,0,0.45
420,0.658625,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,136,0.809524,12,1,0.45
420,0.744694,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,72,0.902381,12,2,0.45
420,0.802815,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,48,0.935714,12,3,0.45
420,0.847577,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,33,0.959524,12,4,0.45
420,0.854427,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,20,0.969048,12,5,0.45
420,0.860147,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,14,0.97381,12,6,0.45
420,0.867143,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,10,0.980952,12,7,0.45
420,0.867647,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.983333,12,8,0.45
420,0.871378,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,9,0.983333,12,9,0.45
420,0.873895,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.985714,12,10,0.45
420,0.873594,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,6,0.985714,12,11,0.45
420,0.874666,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,7,0.988095,12,12,0.45
420,0.880102,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,6,0.990476,12,13,0.45
420,0.876888,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.988095,12,14,0.45
420,0.881179,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.990476,12,15,0.45
420,0.879099,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.988095,12,16,0.45
420,0.881797,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.990476,12,17,0.45
420,0.880607,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.988095,12,18,0.45
420,0.882432,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.990476,12,19,0.45
420,0.885485,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.992857,12,20,0.45
420,0.886848,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.992857,12,21,0.45
420,0.889646,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.995238,12,22,0.45
420,0.89265,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.997619,12,23,0.45
420,0.895014,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,1.0,12,24,0.45
420,0.895014,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,12,25,0.45
420,0.895014,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,12,26,0.45
420,0.895014,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,12,27,0.45
420,0.895014,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,12,28,0.45
420,0.895014,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,12,29,0.45
420,0.895014,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,12,30,0.45
420,0.895014,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,12,31,0.45
420,0.895014,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,12,32,0.45
420,0.895014,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,12,33,0.45
420,0.895014,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,12,34,0.45
420,0.895014,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,12,35,0.45
420,0.895014,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,12,36,0.45
420,0.895014,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,12,37,0.45
420,0.895014,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,12,38,0.45
420,0.895014,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,12,39,0.45
420,0.895014,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,12,40,0.45
420,0.516196,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,0.62381,13,0,0.45
420,0.664912,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,147,0.840476,13,1,0.45
420,0.775108,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,72,0.914286,13,2,0.45
420,0.825507,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,38,0.952381,13,3,0.45
420,0.860839,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,23,0.97619,13,4,0.45
420,0.869419,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,11,0.978571,13,5,0.45
420,0.876307,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,9,0.983333,13,6,0.45
420,0.878934,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.985714,13,7,0.45
420,0.882058,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.988095,13,8,0.45
420,0.883452,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,6,0.988095,13,9,0.45
420,0.886358,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.988095,13,10,0.45
420,0.888625,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,6,0.992857,13,11,0.45
420,0.88839,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.990476,13,12,0.45
420,0.887664,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.990476,13,13,0.45
420,0.892551,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.990476,13,14,0.45
420,0.892693,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.988095,13,15,0.45
420,0.896406,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.992857,13,16,0.45
420,0.900079,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.995238,13,17,0.45
420,0.902956,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.997619,13,18,0.45
420,0.90235,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,0.997619,13,19,0.45
420,0.904368,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,1.0,13,20,0.45
420,0.904368,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,13,21,0.45
420,0.904368,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,13,22,0.45
420,0.904368,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,13,23,0.45
420,0.904368,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,13,24,0.45
420,0.904368,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,13,25,0.45
420,0.904368,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,13,26,0.45
420,0.904368,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,13,27,0.45
420,0.904368,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,13,28,0.45
420,0.904368,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,13,29,0.45
420,0.904368,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,13,30,0.45
