baseline_decision,baseline_outcome,case_id,decision_changed,description,estimated_effect,governance_risk,implementation_cost,interpretation,intervention_decision,intervention_name,intervention_outcome,modeled_access_barrier,modeled_service_quality,modeled_support_intensity,net_benefit
monitor,0.468953,565,False,Increase support intensity while leaving barriers largely unchanged.,0.041958,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.510911,0.979195,0.503595,0.939021,-0.031542
monitor,0.468953,565,False,Reduce access barriers through institutional redesign.,0.053445,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.522398,0.799195,0.513595,0.799021,-0.031055
monitor,0.468953,565,False,Improve service quality and implementation reliability.,0.0502,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.519153,0.949195,0.663595,0.809021,-0.0258
monitor,0.468953,565,False,"Combine support, access, and quality improvements.",0.081537,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.55049,0.839195,0.583595,0.899021,-0.052463
monitor,0.468953,565,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.468953,0.979195,0.483595,0.779021,-0.0385
monitor,0.363401,566,False,Increase support intensity while leaving barriers largely unchanged.,0.039682,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.403083,0.576807,0.45351,0.301285,-0.033818
monitor,0.363401,566,False,Reduce access barriers through institutional redesign.,0.050798,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.414199,0.396807,0.46351,0.161285,-0.033702
monitor,0.363401,566,False,Improve service quality and implementation reliability.,0.047647,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.411048,0.546807,0.61351,0.171285,-0.028353
monitor,0.363401,566,False,"Combine support, access, and quality improvements.",0.078455,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.441856,0.436807,0.53351,0.261285,-0.055545
monitor,0.363401,566,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.363401,0.576807,0.43351,0.141285,-0.0385
monitor,0.575792,567,True,Increase support intensity while leaving barriers largely unchanged.,0.040425,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,increase_support,0.616217,0.376694,0.716918,0.719216,-0.033075
monitor,0.575792,567,True,Reduce access barriers through institutional redesign.,0.051244,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,reduce_access_barrier,0.627036,0.196694,0.726918,0.579216,-0.033256
monitor,0.575792,567,True,Improve service quality and implementation reliability.,0.048199,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,improve_service_quality,0.623991,0.346694,0.876918,0.589216,-0.027801
monitor,0.575792,567,True,"Combine support, access, and quality improvements.",0.077269,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,combined_policy,0.653061,0.236694,0.796918,0.679216,-0.056731
monitor,0.575792,567,True,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,threshold_rule_change,0.575792,0.376694,0.696918,0.559216,-0.0385
monitor,0.325726,568,False,Increase support intensity while leaving barriers largely unchanged.,0.037918,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.363644,0.701158,0.323421,0.416937,-0.035582
monitor,0.325726,568,False,Reduce access barriers through institutional redesign.,0.048629,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.374355,0.521158,0.333421,0.276937,-0.035871
monitor,0.325726,568,False,Improve service quality and implementation reliability.,0.045589,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.371315,0.671158,0.483421,0.286937,-0.030411
monitor,0.325726,568,False,"Combine support, access, and quality improvements.",0.075447,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.401173,0.561158,0.403421,0.376937,-0.058553
monitor,0.325726,568,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.325726,0.701158,0.303421,0.256937,-0.0385
monitor,0.481873,569,False,Increase support intensity while leaving barriers largely unchanged.,0.041974,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.523847,0.453043,0.661213,0.514989,-0.031526
monitor,0.481873,569,False,Reduce access barriers through institutional redesign.,0.053433,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.535306,0.273043,0.671213,0.374989,-0.031067
monitor,0.481873,569,False,Improve service quality and implementation reliability.,0.050198,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.532071,0.423043,0.821213,0.384989,-0.025802
monitor,0.481873,569,False,"Combine support, access, and quality improvements.",0.081401,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.563274,0.313043,0.741213,0.474989,-0.052599
monitor,0.481873,569,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.481873,0.453043,0.641213,0.354989,-0.0385
monitor,0.474407,570,False,Increase support intensity while leaving barriers largely unchanged.,0.041972,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.516379,0.49961,0.495728,0.586992,-0.031528
monitor,0.474407,570,False,Reduce access barriers through institutional redesign.,0.053449,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.527856,0.31961,0.505728,0.446992,-0.031051
monitor,0.474407,570,False,Improve service quality and implementation reliability.,0.050208,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.524615,0.46961,0.655728,0.456992,-0.025792
monitor,0.474407,570,False,"Combine support, access, and quality improvements.",0.081493,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.5559,0.35961,0.575728,0.546992,-0.052507
monitor,0.474407,570,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.474407,0.49961,0.475728,0.426992,-0.0385
monitor,0.47253,571,False,Increase support intensity while leaving barriers largely unchanged.,0.041968,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.514498,0.644521,0.569532,0.753449,-0.031532
monitor,0.47253,571,False,Reduce access barriers through institutional redesign.,0.053449,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.525979,0.464521,0.579532,0.613449,-0.031051
monitor,0.47253,571,False,Improve service quality and implementation reliability.,0.050207,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.522737,0.614521,0.729532,0.623449,-0.025793
monitor,0.47253,571,False,"Combine support, access, and quality improvements.",0.081511,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.554041,0.504521,0.649532,0.713449,-0.052489
monitor,0.47253,571,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.47253,0.644521,0.549532,0.593449,-0.0385
monitor,0.476017,572,False,Increase support intensity while leaving barriers largely unchanged.,0.041973,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.51799,0.511838,0.699848,0.64063,-0.031527
monitor,0.476017,572,False,Reduce access barriers through institutional redesign.,0.053447,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.529464,0.331838,0.709848,0.50063,-0.031053
monitor,0.476017,572,False,Improve service quality and implementation reliability.,0.050207,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.526224,0.481838,0.859848,0.51063,-0.025793
monitor,0.476017,572,False,"Combine support, access, and quality improvements.",0.081475,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.557492,0.371838,0.779848,0.60063,-0.052525
monitor,0.476017,572,False,Change the action threshold without changing underlying conditions.,-1e-06,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.476016,0.511838,0.679848,0.48063,-0.038501
monitor,0.418217,573,False,Increase support intensity while leaving barriers largely unchanged.,0.041347,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.459564,0.540643,0.636175,0.467139,-0.032153
monitor,0.418217,573,False,Reduce access barriers through institutional redesign.,0.052791,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.471008,0.360643,0.646175,0.327139,-0.031709
